	call_a	call_b	dist_score	intense_a	intense_b
1486	20190718_VHMF015_01_03_32_103_0_00_215_soc	20190718_VHMM021_01_05_40_784_0_00_211_soc	0.2564002275466919	-23.961349041608536	-20.2709419357555
1487	20190718_VHMF015_01_03_34_242_0_00_633_soc	20190718_VHMM021_01_05_42_920_0_00_621_soc	0.0580440163612365	-16.894962502307777	-21.6041125837422
1488	20190718_VHMF015_01_03_35_269_0_00_500_soc	20190718_VHMM021_01_05_43_943_0_00_499_soc	0.0809191837906837	-21.76360718852625	-22.523347142262292
1489	20190718_VHMF015_01_08_37_827_0_00_029_sn	20190718_VHMF022_01_11_33_580_0_00_029_sn	0.0447895117104053	-27.492440743935084	-31.572791922248676
1490	20190718_VHMF015_01_08_38_000_0_00_030_sn	20190718_VHMF022_01_11_33_752_0_00_024_sn	0.0386068969964981	-25.444926079266928	-28.879252839721307
1491	20190718_VHMF015_01_08_38_161_0_00_034_sn	20190718_VHMF022_01_11_33_914_0_00_028_sn	0.0389106087386608	-25.47522389275255	-28.038476893088593
1492	20190718_VHMF015_01_08_38_578_0_00_026_sn	20190718_VHMF022_01_11_34_324_0_00_021_sn	0.0535709746181964	-22.689885182977157	-30.144572074785167
1493	20190718_VHMF015_01_08_38_805_0_00_031_sn	20190718_VHMF022_01_11_34_559_0_00_028_sn	0.0822497829794883	-19.918100969800193	-29.52831635065317
1494	20190718_VHMF015_01_08_38_958_0_00_031_sn	20190718_VHMF022_01_11_34_708_0_00_026_sn	0.0494048334658145	-18.43551093750065	-28.457279337463568
1495	20190718_VHMF015_01_08_39_239_0_00_037_sn	20190718_VHMF022_01_11_34_991_0_00_030_sn	0.0939046740531921	-14.109577411785327	-26.92139158034339
1496	20190718_VHMF015_01_08_39_390_0_00_038_sn	20190718_VHMF022_01_11_35_140_0_00_034_sn	0.2068026661872863	-17.132836277648618	-26.280219764280034
1497	20190718_VHMF015_01_08_39_550_0_00_103_sq_sn+sn	20190718_VHMF022_01_11_35_308_0_00_084_sq_sn+sn_x	0.0462566614151001	-20.389018762123904	-28.28337154539531
1498	20190718_VHMF015_01_08_39_903_0_00_037_sn	20190718_VHMF022_01_11_35_653_0_00_030_sn	0.0465749204158782	-20.32534218147875	-27.451780770642934
1499	20190718_VHMF015_01_08_40_092_0_00_036_sn	20190718_VHMF022_01_11_35_839_0_00_030_sn	0.0309436693787574	-22.75890483811215	-27.02597642473944
1500	20190718_VHMF015_01_08_40_963_0_00_036_sn	20190718_VHMF022_01_11_36_715_0_00_028_sn	0.0998987108469009	-15.392160562932176	-25.809399355659714
1501	20190718_VHMF015_01_08_41_280_0_00_034_sn	20190718_VHMF022_01_11_37_027_0_00_033_sn	0.0846252664923667	-21.481579788878882	-26.10366746758725
1502	20190718_VHMF015_01_08_41_442_0_00_038_sn	20190718_VHMF022_01_11_37_190_0_00_033_sn	0.1200187727808952	-22.699869626996865	-26.199525748231753
1503	20190718_VHMF015_01_08_41_706_0_00_039_sn	20190718_VHMF022_01_11_37_451_0_00_034_sn	0.1169641241431236	-20.214797011063773	-26.220348617209908
1504	20190718_VHMF015_01_08_42_108_0_00_035_sn	20190718_VHMF022_01_11_37_853_0_00_029_sn	0.12920543551445	-22.593401396975597	-27.31040209605011
1505	20190718_VHMF015_01_08_42_306_0_00_035_sn_x	20190718_VHMF022_01_11_38_046_0_00_033_sn	0.0635925158858299	-26.42221128814054	-30.711512903136267
1506	20190718_VHMF015_01_08_42_614_0_00_035_sn	20190718_VHMF022_01_11_38_369_0_00_028_sn_x	0.3149434924125671	-29.845301324774173	-31.991496547375263
1507	20190718_VHMF015_01_08_42_795_0_00_031_sn	20190718_VHMF022_01_11_38_537_0_00_034_sn	0.2228515893220901	-29.918597567230197	-34.23918797199842
1508	20190718_VHMF015_01_08_43_357_0_00_032_sn	20190718_VHMF022_01_11_39_100_0_00_027_sn_*	0.0437449850142002	-36.098658627217745	-40.672728823303444
1509	20190718_VHMF015_01_08_43_632_0_00_036_sn	20190718_VHMF022_01_11_39_378_0_00_037_sn_*	0.0995421037077903	-31.670982601163207	-38.79298316523382
1510	20190718_VHMF015_01_08_44_060_0_00_039_sn	20190718_VHMF022_01_11_39_802_0_00_032_sn	0.0397264324128627	-25.199698542634387	-31.139120265920216
1511	20190718_VHMF015_01_08_44_250_0_00_035_sn	20190718_VHMF022_01_11_39_991_0_00_032_sn	0.0726132467389106	-27.31850391542369	-31.30407131947587
1512	20190718_VHMF015_01_08_44_366_0_00_037_sn	20190718_VHMF022_01_11_40_104_0_00_037_sn	0.0597976669669151	-28.2671232321962	-31.28419145813521
1513	20190718_VHMF015_01_08_44_722_0_00_031_sn	20190718_VHMF022_01_11_40_459_0_00_030_sn	0.0711175873875618	-30.995426835770573	-35.41065230386445
1514	20190718_VHMF015_01_08_44_911_0_00_027_sn	20190718_VHMF022_01_11_40_652_0_00_027_sn	0.0952768325805664	-34.012893112640256	-38.50190365936291
1515	20190718_VHMF015_01_08_45_940_0_00_041_sn	20190718_VHMF022_01_11_41_679_0_00_032_sn	0.0526765622198581	-34.067760891304566	-38.928737825992286
1516	20190718_VHMF015_01_08_46_700_0_00_036_sn	20190718_VHMM021_01_10_55_268_0_00_036_sn	0.7579931616783142	-42.02737198454859	-30.726269290326535
1517	20190718_VHMF015_01_08_47_311_0_00_032_sn	20190718_VHMF022_01_11_43_043_0_00_030_sn	0.0388794355094432	-32.64165778845988	-37.8090677985341
1518	20190718_VHMF015_01_08_47_600_0_00_034_sn	20190718_VHMF022_01_11_43_333_0_00_032_sn	0.0297408755868673	-33.59397176517613	-37.8001916069458
1519	20190718_VHMF015_01_08_47_833_0_00_034_sn	20190718_VHMF022_01_11_43_567_0_00_027_sn	0.038972295820713	-35.2977433724108	-39.626041909094624
1520	20190718_VHMF015_01_08_48_183_0_00_198_sq_sn+mo_?	20190718_VHMF022_01_11_43_916_0_00_197_ld	0.073545403778553	-33.05879590036811	-36.23779287549428
1521	20190718_VHMF015_01_08_49_040_0_00_033_sn	20190718_VHMF022_01_11_44_773_0_00_026_sn	0.1441675126552581	-26.169684201701237	-29.687290293826063
1522	20190718_VHMF015_01_08_49_255_0_00_038_sn	20190718_VHMF022_01_11_45_000_0_00_034_sn	0.1909875869750976	-28.1944969747818	-32.54233786137488
1523	20190718_VHMF015_01_08_49_255_0_00_038_sn	20190718_VHMF022_01_11_45_064_0_00_040_sn	0.3217262029647827	-28.1944969747818	-29.267483320265654
1524	20190718_VHMF015_01_08_49_334_0_00_045_sn	20190718_VHMF022_01_11_45_064_0_00_040_sn	0.0403982736170291	-27.949820180464897	-29.267483320265654
1525	20190718_VHMF015_01_08_49_666_0_00_040_sn	20190718_VHMF022_01_11_45_400_0_00_031_sn	0.0745332092046737	-29.818097423775075	-29.567360714410956
1526	20190718_VHMF015_01_08_49_810_0_00_037_sn	20190718_VHMF022_01_11_45_540_0_00_035_sn	0.0284026693552732	-24.90299633753169	-29.9357049743057
1527	20190718_VHMF015_01_08_49_973_0_00_040_sn	20190718_VHMF022_01_11_45_710_0_00_032_sn	0.0456982441246509	-24.188961130188737	-28.547114276846415
1528	20190718_VHMF015_01_08_50_504_0_00_199_mov	20190718_VHMF022_01_11_46_235_0_00_179_fu_sn+mo	0.0556696876883506	-30.07880932702151	-28.898781411036442
1529	20190718_VHMF015_01_08_51_069_0_00_030_sn_*	20190718_VHMF022_01_11_46_800_0_00_033_sn	0.0268119424581527	-34.17910804609462	-30.595886661523227
1530	20190718_VHMF015_01_08_51_237_0_00_026_sn_*	20190718_VHMF022_01_11_46_967_0_00_020_sn	0.0235815122723579	-38.09903751965606	-34.09646873776699
1531	20190718_VHMF015_01_08_51_765_0_00_025_sn_*	20190718_VHMF022_01_11_47_491_0_00_027_sn	0.0285984296351671	-41.477774450766134	-38.448376674407704
1532	20190718_VHMF015_01_08_52_284_0_00_233_soc_*	20190718_VHMF022_01_11_48_012_0_00_230_soc	0.0303766634315252	-34.646531713338305	-31.441865784170886
1533	20190718_VHMF015_01_08_52_731_0_00_392_sq_sn+soc_*	20190718_VHMF022_01_11_48_460_0_00_384_sq_ld+soc	0.05050790309906	-35.012346286369194	-31.25393949047322
1534	20190718_VHMF015_01_08_53_437_0_00_251_soc_*	20190718_VHMF022_01_11_49_165_0_00_234_soc	0.0487160086631774	-34.988704605346726	-30.049780716650215
1535	20190718_VHMF015_01_08_54_852_0_00_201_soc_*	20190718_VHMF022_01_11_50_573_0_00_203_soc	0.1146386861801147	-35.12404712948494	-30.503125405678944
1536	20190718_VHMF015_01_08_59_470_0_00_375_soc_*	20190718_VHMF022_01_11_55_181_0_00_382_soc	0.1639936417341232	-33.948564222827095	-34.23954682269987
1537	20190718_VHMF015_01_09_00_141_0_00_229_soc_*_x	20190718_VHMF022_01_11_55_856_0_00_230_soc	0.2262792438268661	-25.66573660274207	-31.93513668486063
1538	20190718_VHMF015_01_17_11_060_0_00_031_sn	20190718_VHMF022_01_20_06_027_0_00_036_sn	0.0342693105340004	-20.958944632749702	-26.319265773500344
1539	20190718_VHMF015_01_17_11_215_0_00_027_sn_%	20190718_VHMM016_01_19_54_254_0_00_023_sn_%	0.0725966617465019	-20.154394226891284	-26.9323738356878
1540	20190718_VHMF015_01_17_11_215_0_00_027_sn_%	20190718_VHMM016_01_19_54_371_0_00_034_sn	0.2102152854204177	-20.154394226891284	-22.691726769207055
1541	20190718_VHMF015_01_17_11_333_0_00_038_sn_%	20190718_VHMM016_01_19_54_371_0_00_034_sn	0.1429690271615982	-16.548911476512814	-22.691726769207055
1542	20190718_VHMF015_01_17_11_333_0_00_038_sn_%	20190718_VHMM017_01_19_01_927_0_00_031_sn_%	0.142378032207489	-16.548911476512814	-30.557969538281085
1543	20190718_VHMF015_01_17_11_427_0_00_063_cc_?	20190718_VHMF022_01_20_06_303_0_00_052_sn_x	0.5120934247970581	-15.261331573696925	-20.96047588830347
1544	20190718_VHMF015_01_17_11_427_0_00_063_cc_?	20190718_VHMF022_01_20_06_400_0_00_058_sn_x	0.1470406651496887	-15.261331573696925	-17.154210425759782
1545	20190718_VHMF015_01_17_11_427_0_00_063_cc_?	20190718_VHMM016_01_19_54_465_0_00_060_sn	0.0819683149456977	-15.261331573696925	-22.444998440637043
1546	20190718_VHMF015_01_17_11_427_0_00_063_cc_?	20190718_VHMM017_01_19_02_025_0_00_058_sn_%	0.1022246778011322	-15.261331573696925	-27.793449111705584
1547	20190718_VHMF015_01_17_11_610_0_00_219_sq_sn+soc	20190718_VHMF022_01_20_06_585_0_00_224_soc	0.1697070747613906	-18.765361792804818	-21.300712365821838
1548	20190718_VHMF015_01_17_11_610_0_00_219_sq_sn+soc	20190718_VHMM016_01_19_54_650_0_00_194_sq_sn+soc	0.1055757477879524	-18.765361792804818	-24.211571408101598
1549	20190718_VHMF015_01_17_12_113_0_00_024_sn_*_%	20190718_VHMF022_01_20_07_079_0_00_022_sn	0.0864198505878448	-29.335022964711857	-30.170522958733976
1550	20190718_VHMF015_01_17_12_173_0_00_169_soc_*_%	20190718_VHMF022_01_20_07_140_0_00_163_soc_*	0.0792376101016998	-24.058241691504843	-26.247588654804517
1551	20190718_VHMF015_01_17_12_173_0_00_169_soc_*_%	20190718_VHMM016_01_19_55_207_0_00_170_soc_%	0.0775603801012039	-24.058241691504843	-25.510447294112417
1552	20190718_VHMF015_01_17_12_602_0_00_082_soc_*	20190718_VHMM016_01_19_55_639_0_00_081_soc	0.0226096753031015	-27.374169115871474	-29.209151465475458
1553	20190718_VHMF015_01_17_29_821_0_00_035_soc_*	20190718_VHMM017_01_19_20_376_0_00_038_soc_*	0.1552343219518661	-28.085292887366485	-28.39032930380585
1554	20190718_VHMF015_01_17_44_923_0_00_084_fu_sn+soc_x	20190718_VHMF019_01_20_54_370_0_00_083_fu_cc+soc	0.0700735002756118	-30.3028452651316	-24.85447579417624
1555	20190718_VHMF015_01_17_44_923_0_00_084_fu_sn+soc_x	20190718_VHMM021_01_19_53_216_0_00_079_cc_*	0.8593905568122864	-30.3028452651316	-36.65962196026546
1556	20190718_VHMF015_01_17_45_172_0_00_046_sn_*	20190718_VHMF019_01_20_54_628_0_00_048_sn	0.0818994864821434	-35.685063699690964	-31.23400490259823
1557	20190718_VHMF015_01_27_29_418_0_00_142_cc_*	20190718_VHMF022_01_30_23_389_0_00_146_cc_x	0.570387601852417	-26.688916727984275	-28.329791888629376
1558	20190718_VHMF015_01_30_05_550_0_00_060_sn__*	20190718_VHMM008_01_33_12_185_0_00_062_sn_*	0.1652382761240005	-23.44631949656716	-27.15777310672449
1559	20190718_VHMF015_01_30_05_753_0_00_043_sn_*	20190718_VHMM008_01_33_12_391_0_00_045_sn_*	0.0886608585715293	-29.935200601321817	-26.47043983897354
1560	20190718_VHMF015_01_30_06_800_0_00_049_soc_*	20190718_VHMM008_01_33_13_439_0_00_048_sn_*	0.1627831012010574	-29.94501064735111	-32.45238396621452
1561	20190718_VHMF015_01_40_05_953_0_00_042_sn	20190718_VHMM017_01_41_53_804_0_00_041_sn	0.0634844452142715	-30.49302583910238	-19.971629256334666
1562	20190718_VHMF015_01_40_09_665_0_00_053_sn	20190718_VHMM017_01_41_57_508_0_00_052_sn	0.0699341893196106	-34.20139470469931	-25.774617984642973
1563	20190718_VHMF015_01_46_17_137_0_00_042_sn	20190718_VHMF019_01_49_25_963_0_00_036_sn	0.2631261050701141	-19.99892731358021	-23.133753082228626
1564	20190718_VHMF015_01_54_42_678_0_00_029_sn	20190718_VHMF019_01_57_51_428_0_00_032_sn	0.0224342662841081	-26.128708279497882	-21.782861303921784
1565	20190718_VHMF015_01_54_42_816_0_00_033_sn	20190718_VHMF019_01_57_51_428_0_00_032_sn	0.6801058053970337	-22.675222478645274	-21.782861303921784
1566	20190718_VHMF015_01_54_42_816_0_00_033_sn	20190718_VHMF019_01_57_51_568_0_00_037_sn	0.0439200736582279	-22.675222478645274	-19.68430460520532
1567	20190718_VHMF015_01_54_42_977_0_00_035_sn	20190718_VHMF019_01_57_51_731_0_00_037_sn	0.0804632157087326	-25.347197161273748	-21.328513305524055
1568	20190718_VHMF015_01_54_43_164_0_00_035_sn	20190718_VHMF019_01_57_51_922_0_00_034_sn	0.0303756445646286	-23.676414958559896	-18.543198951584028
1569	20190718_VHMF015_01_54_43_312_0_00_033_sn	20190718_VHMF019_01_57_51_922_0_00_034_sn	0.5021443963050842	-23.170867926276244	-18.543198951584028
1570	20190718_VHMF015_01_54_43_312_0_00_033_sn	20190718_VHMF019_01_57_52_061_0_00_034_sn	0.0306665059179067	-23.170867926276244	-19.832805860666983
1571	20190718_VHMF015_01_54_43_478_0_00_035_sn	20190718_VHMF019_01_57_52_229_0_00_032_sn	0.0362842082977294	-23.50794311244245	-20.37566925123833
1572	20190718_VHMF015_01_54_43_661_0_00_038_sn	20190718_VHMF019_01_57_52_411_0_00_042_sn	0.0266336891800165	-25.506498676596756	-22.876126694697092
1573	20190718_VHMF015_01_54_44_014_0_00_048_sn_*	20190718_VHMF019_01_57_52_767_0_00_045_sn	0.0647413283586502	-31.809032841336343	-26.353760455755744
1574	20190718_VHMF015_01_54_44_106_0_00_036_sn	20190718_VHMF019_01_57_52_767_0_00_045_sn	0.7070146799087524	-24.87227357370213	-26.353760455755744
1575	20190718_VHMF015_01_54_44_106_0_00_036_sn	20190718_VHMF019_01_57_52_861_0_00_037_sn	0.0441631525754928	-24.87227357370213	-22.30377879968121
1576	20190718_VHMF015_01_54_44_320_0_00_040_sn	20190718_VHMF019_01_57_53_070_0_00_040_sn	0.0344216302037239	-28.445662298778856	-23.829628688162977
1577	20190718_VHMF015_01_54_44_636_0_00_076_sn	20190718_VHMF019_01_57_53_389_0_00_075_sn	0.0393669679760932	-27.42357501122814	-22.883201934478656
1578	20190718_VHMF015_01_54_44_917_0_00_043_sn	20190718_VHMF019_01_57_53_665_0_00_045_sn	0.0303521417081356	-24.286147497857293	-20.22202410283193
1579	20190718_VHMF015_01_54_45_319_0_00_038_sn_*	20190718_VHMF019_01_57_54_073_0_00_034_sn	0.036950334906578	-36.59154352238443	-27.18506319905277
1580	20190718_VHMF015_01_54_47_833_0_00_033_sn_*	20190718_VHMF019_01_57_56_584_0_00_034_sn	0.0368196740746498	-28.13699210283065	-21.866229993494628
1581	20190718_VHMF019_01_14_48_850_0_00_193_soc_?	20190718_VHMM021_01_13_47_673_0_00_180_soc	0.4776574671268463	-24.437826940621274	-27.1562758785474
1582	20190718_VHMF019_01_20_05_622_0_00_096_al	20190718_VHMM016_01_19_39_241_0_00_081_al_?	0.335520476102829	-18.101697802660357	-8.891512667872988
1583	20190718_VHMF019_01_20_05_810_0_00_080_al	20190718_VHMF022_01_19_51_285_0_00_091_sn_x	0.4090356230735779	-16.202310887444614	-22.161265031173727
1584	20190718_VHMF019_01_20_06_154_0_00_026_sn_x	20190718_VHMM023_01_19_26_278_0_00_021_sn	0.2667451798915863	-19.25809271715628	-18.80185061026385
1585	20190718_VHMF019_01_20_24_315_0_00_037_sn	20190718_VHMF022_01_20_09_861_0_00_038_sn	0.3538129031658172	-19.850431002109264	-37.757664673890474
1586	20190718_VHMF019_01_20_24_315_0_00_037_sn	20190718_VHMM007_01_19_27_164_0_00_029_sn_*_x	0.3866640329360962	-19.850431002109264	-24.9417516525138
1587	20190718_VHMF019_01_20_24_795_0_00_042_sn	20190718_VHMM007_01_19_27_646_0_00_040_sn__*	0.1122354865074157	-20.511934437794338	-32.20589183012777
1588	20190718_VHMF019_01_20_25_034_0_00_040_sn	20190718_VHMM007_01_19_27_882_0_00_034_sn__*	0.0516487658023834	-20.168494126408785	-28.557467923650123
1589	20190718_VHMF019_01_20_25_589_0_00_040_sn	20190718_VHMM007_01_19_28_438_0_00_033_sn_*	0.10209421813488	-23.472035951277892	-24.19326749337603
1590	20190718_VHMF019_01_20_35_268_0_00_024_sn	20190718_VHMM007_01_19_38_111_0_00_028_sn_*	0.1624024361371994	-28.057951127836315	-33.574547187789406
1591	20190718_VHMF019_01_20_35_268_0_00_024_sn	20190718_VHMM007_01_19_38_194_0_00_030_sn_*	0.2653721868991852	-28.057951127836315	-30.732719098619107
1592	20190718_VHMF019_01_20_35_345_0_00_037_sn	20190718_VHMM007_01_19_38_194_0_00_030_sn_*	0.2249342650175094	-25.95780947025975	-30.732719098619107
1593	20190718_VHMF019_01_20_35_500_0_00_207_soc	20190718_VHMM007_01_19_38_344_0_00_197_soc_*	0.1522006243467331	-26.202686691538585	-29.307027204078153
1594	20190718_VHMF019_01_20_35_946_0_00_262_soc	20190718_VHMM007_01_19_38_790_0_00_260_soc_*	0.524591863155365	-24.287412330026218	-32.22342004759932
1595	20190718_VHMF019_01_20_36_356_0_00_112_soc	20190718_VHMM007_01_19_39_205_0_00_112_soc_*	0.0417242497205734	-24.593635241076633	-28.07517699259918
1596	20190718_VHMF019_01_20_37_472_0_00_056_sn_*	20190718_VHMM023_01_19_57_477_0_00_046_sn	0.0896677076816558	-33.45662623400686	-19.787597777727484
1597	20190718_VHMF019_01_20_37_556_0_00_034_sn_*	20190718_VHMM023_01_19_57_550_0_00_034_sn	0.2914107739925384	-31.685503907144174	-22.1357699208132
1598	20190718_VHMF019_01_20_54_370_0_00_083_fu_cc+soc	20190718_VHMM021_01_19_53_216_0_00_079_cc_*	0.9535194039344788	-24.85447579417624	-36.65962196026546
1599	20190718_VHMF019_01_38_59_425_0_00_045_sn	20190718_VHMM008_01_38_57_157_0_00_038_sn_*	0.2306450605392456	-28.4465635165189	-31.578418352666425
1600	20190718_VHMF019_01_38_59_526_0_00_034_sn	20190718_VHMM021_01_37_58_057_0_00_033_sn	0.4188099801540375	-21.024174101632838	-25.14179304964275
1601	20190718_VHMF019_01_38_59_940_0_00_037_sn	20190718_VHMM021_01_37_58_478_0_00_036_sn	0.0549417100846767	-20.647583005732134	-23.544849993346986
1602	20190718_VHMF019_01_38_59_940_0_00_037_sn	20190718_VHMM021_01_37_58_520_0_00_036_sn_*	0.6192237138748169	-20.647583005732134	-30.108490716719388
1603	20190718_VHMF019_01_49_43_434_0_00_045_sn	20190718_VHMM023_01_49_00_527_0_00_036_sn	0.4706080555915832	-26.243282150155395	-26.37656801444496
1604	20190718_VHMF019_01_49_49_386_0_00_351_soc	20190718_VHMM017_01_48_27_577_0_00_335_soc_*	0.1517217457294464	-23.745668473403505	-33.5741248816382
1605	20190718_VHMF019_01_49_53_037_0_00_035_sn_%_*	20190718_VHMM023_01_49_10_231_0_00_034_sn	0.3827288746833801	-29.16033626565264	-18.309085810780456
1606	20190718_VHMF019_01_49_53_119_0_00_032_sn	20190718_VHMM023_01_49_10_231_0_00_034_sn	0.0883764550089836	-25.17502516657943	-18.309085810780456
1607	20190718_VHMF019_01_50_34_740_0_00_195_soc	20190718_VHMM021_01_49_33_141_0_00_184_soc_*	0.246385172009468	-22.540809872209625	-41.690157379402
1608	20190718_VHMF019_01_50_35_041_0_00_429_soc	20190718_VHMM021_01_49_33_436_0_00_431_soc_%_*	0.2158024907112121	-23.664005474798238	-34.65890150285776
1609	20190718_VHMF019_01_50_35_680_0_00_472_soc	20190718_VHMM021_01_49_34_119_0_00_420_soc_*	0.1338323801755905	-20.92345216135142	-36.490933252145425
1610	20190718_VHMF019_01_52_15_047_0_00_085_soc_cnf	20190718_VHMM016_01_51_47_375_0_00_069_ukn	0.0599610283970832	-37.98023570418999	-16.389138583739637
1611	20190718_VHMF019_01_57_12_941_0_00_093_sq_sn+sn	20190718_VHMM016_01_56_45_053_0_00_078_sn_?	0.2820445001125335	-20.99863146138115	-25.56465300440631
1612	20190718_VHMF019_01_57_13_201_0_00_029_sn	20190718_VHMM016_01_56_45_237_0_00_029_sn	0.3118652403354645	-25.173397125955024	-28.875210152415324
1613	20190718_VHMF022_01_09_29_258_0_00_141_cc	20190718_VHMM021_01_08_41_896_0_00_169_cc	0.4688896834850311	-29.883363350692562	-25.88832983239613
1614	20190718_VHMF022_01_19_59_760_0_00_260_soc_*	20190718_VHMM016_01_19_47_829_0_00_245_soc	0.0638270154595375	-33.51957080444937	-24.032741788530977
1615	20190718_VHMF022_01_20_06_303_0_00_052_sn_x	20190718_VHMM016_01_19_54_465_0_00_060_sn	0.5191343426704407	-20.96047588830347	-22.444998440637043
1616	20190718_VHMF022_01_20_06_303_0_00_052_sn_x	20190718_VHMM017_01_19_02_025_0_00_058_sn_%	0.5044838190078735	-20.96047588830347	-27.793449111705584
1617	20190718_VHMF022_01_20_06_400_0_00_058_sn_x	20190718_VHMM016_01_19_54_465_0_00_060_sn	0.1565297991037368	-17.154210425759782	-22.444998440637043
1618	20190718_VHMF022_01_20_06_400_0_00_058_sn_x	20190718_VHMM017_01_19_02_025_0_00_058_sn_%	0.1117255538702011	-17.154210425759782	-27.793449111705584
1619	20190718_VHMF022_01_20_06_585_0_00_224_soc	20190718_VHMM016_01_19_54_650_0_00_194_sq_sn+soc	0.1627675741910934	-21.300712365821838	-24.211571408101598
1620	20190718_VHMF022_01_20_07_140_0_00_163_soc_*	20190718_VHMM016_01_19_55_207_0_00_170_soc_%	0.1615781188011169	-26.247588654804517	-25.510447294112417
1621	20190718_VHMF022_01_52_05_545_0_00_108_ukn	20190718_VHMM016_01_51_54_627_0_00_110_fu_sn+soc_?	0.2865879833698272	-44.042706163700544	-23.624987382065697
1622	20190718_VHMM007_01_12_25_504_0_00_145_sq_sn+cc	20190718_VHMM023_01_12_43_245_0_00_137_soc_*	0.141760766506195	-25.949618305138294	-35.8229611166951
1623	20190718_VHMM007_01_14_25_450_0_00_034_sn	20190718_VHMM008_01_15_19_112_0_00_032_sn_*	0.3173600137233734	-22.928370163360956	-37.948093015810876
1624	20190718_VHMM007_01_19_23_384_0_00_314_soc_*	20190718_VHMM023_01_19_40_551_0_00_338_soc_*	0.229242205619812	-31.04034084843874	-18.26509911528656
1625	20190718_VHMM007_01_19_40_945_0_00_061_soc_*	20190718_VHMM023_01_19_58_100_0_00_061_fu_sn+soc	0.2302224487066269	-33.951579693366476	-23.799089791837105
1626	20190718_VHMM008_01_20_08_770_0_00_022_sn	20190718_VHMM016_01_19_45_672_0_00_017_sn_*	1.0450398921966553	-31.93549117676108	-38.55402567904255
1627	20190718_VHMM008_01_35_41_328_0_00_079_fu_sn+soc	20190718_VHMM023_01_35_02_263_0_00_076_sn	0.0331652872264385	-30.666865046365622	-25.173313289831025
1628	20190718_VHMM008_01_35_41_500_0_00_042_fu_sn+soc	20190718_VHMM023_01_35_02_436_0_00_038_sn	0.0244157258421182	-24.412028422911728	-21.89914188294364
1629	20190718_VHMM008_01_35_41_759_0_00_212_soc	20190718_VHMM023_01_35_02_695_0_00_205_soc	0.12630495429039	-21.114197669594923	-21.496526905921712
1630	20190718_VHMM008_01_38_57_157_0_00_038_sn_*	20190718_VHMM021_01_37_58_057_0_00_033_sn	0.2105075567960739	-31.578418352666425	-25.14179304964275
1631	20190718_VHMM008_01_40_17_450_0_00_035_sn_*	20190718_VHMM016_01_39_52_406_0_00_043_sn	0.1478965729475021	-42.349380812492456	-20.56625693316935
1632	20190718_VHMM008_01_40_17_450_0_00_035_sn_*	20190718_VHMM016_01_39_52_509_0_00_043_sn	0.2786018252372741	-42.349380812492456	-15.817492827482521
1633	20190718_VHMM008_01_40_17_553_0_00_041_sn_*	20190718_VHMM016_01_39_52_509_0_00_043_sn	0.0367615781724453	-38.59654153826329	-15.817492827482521
1634	20190718_VHMM008_01_40_17_734_0_00_046_sn_*	20190718_VHMM016_01_39_52_692_0_00_048_sn	0.0553372129797935	-41.334571580819805	-18.95099014055625
1635	20190718_VHMM008_01_40_17_919_0_00_044_sn_*	20190718_VHMM016_01_39_52_873_0_00_048_sn	0.1347004473209381	-45.44033675081276	-18.221581636104574
1636	20190718_VHMM008_01_40_18_093_0_00_043_sn_*	20190718_VHMM016_01_39_53_050_0_00_044_sn	0.078407309949398	-41.5648892477097	-16.878109591682048
1637	20190718_VHMM008_01_40_18_319_0_00_041_sn_*	20190718_VHMM016_01_39_53_273_0_00_045_sn	0.1375230401754379	-44.42499435671159	-16.284517544921407
1638	20190718_VHMM008_01_40_47_078_0_00_037_sn_*	20190718_VHMM016_01_40_21_988_0_00_044_sn	0.3544749617576599	-31.947372215554037	-16.08142800212316
1639	20190718_VHMM008_01_40_50_226_0_00_385_fu_sn+soc_*	20190718_VHMM016_01_40_25_140_0_00_374_soc	0.1389466226100921	-29.523068465819545	-18.345605949715388
1640	20190718_VHMM008_01_40_50_758_0_00_241_soc_*	20190718_VHMM016_01_40_25_669_0_00_240_soc	0.1758158951997757	-28.530975627718096	-18.786084142995982
1641	20190718_VHMM008_01_40_55_700_0_00_521_soc_*	20190718_VHMM016_01_40_30_600_0_00_524_soc	0.0957988649606704	-29.930116331159088	-17.841766219676384
1642	20190718_VHMM008_01_40_57_685_0_00_560_soc_*	20190718_VHMM016_01_40_32_587_0_00_548_soc	0.1898560672998428	-31.345924256128065	-18.79289417956044
1643	20190718_VHMM008_02_06_05_563_0_00_121_cc_*	20190718_VHMM023_02_05_21_888_0_00_111_cc	0.1066879630088806	-33.89744978616106	-23.611027516199393
1644	20190718_VHMM016_01_06_50_112_0_00_167_sq_sn+cc	20190718_VHMM021_01_06_14_970_0_00_195_cc	0.4482260346412658	-18.234324031855643	-25.635853179063048
1645	20190718_VHMM016_01_19_50_343_0_00_027_sn	20190718_VHMM023_01_19_36_786_0_00_032_sn	0.7736499309539795	-29.719781305237305	-26.832316977340366
1646	20190718_VHMM016_01_19_51_072_0_00_314_soc	20190718_VHMM023_01_19_37_536_0_00_309_soc_*	0.1438333541154861	-19.517410997763953	-28.54266128694568
1647	20190718_VHMM016_01_19_51_444_0_00_199_soc	20190718_VHMM023_01_19_37_900_0_00_200_soc_*	0.2478945255279541	-25.101941749567676	-29.33027784107619
